ano,State,Value,mes_5_PRCP,mes_6_PRCP,mes_7_PRCP,mes_8_PRCP,mes_5_TMean,mes_6_TMean,mes_7_TMean,mes_8_TMean,mes_5_TMAX,mes_6_TMAX,mes_7_TMAX,mes_8_TMAX,mes_5_TMIN,mes_6_TMIN,mes_7_TMIN,mes_8_TMIN,mes_5_diff,mes_6_diff,mes_7_diff,mes_8_diff
1991,IOWA,117.0,43.55633709947283,34.23822763162558,18.727825370406325,28.54866432681158,181.43954941093472,230.88516568130595,233.5998628247692,223.2509198564273,233.37166672494828,287.4900138149398,294.6518263713394,283.7590220674968,129.38040144072974,174.1444472815898,172.3695563860969,162.66536463954623,103.86538151742803,113.26588877277436,122.13107586343592,120.98069941297946
1992,IOWA,147.0,14.939744128911638,17.007499208408248,70.92528301243891,21.727549370890543,159.15043440922014,199.88711952116248,204.26103424303213,190.3297658335209,229.62853301905807,266.8916721011436,254.7874374629167,250.13231437830692,88.47118413658703,132.7398069075668,153.4410922189033,130.36234520294747,140.95477182851144,133.9517285808913,101.0868917675527,119.5880951860671
1993,IOWA,80.0,45.56571285124648,69.39983037337235,85.6462203726921,69.21753829350428,153.9070530879715,196.62632203697456,224.6693392827696,223.30473093893457,209.3655882949107,251.60559993172896,270.44700870037013,274.67460042871403,98.32295794313865,141.49004042046826,178.63175592352027,171.65462289769224,110.95653699432462,109.96880094746876,91.60917363825656,102.76506706767849
1994,IOWA,152.0,17.04324590406752,53.53257477641801,32.365118683201466,30.830981563547947,161.4176337802028,218.46568484748224,215.62285634618516,205.8572019546227,232.1321270638929,276.4103533456233,273.37073772558267,266.78797392412474,90.61574175706528,160.26954379543488,157.62865330337152,144.71061083285505,141.37497588269585,115.92471406497374,115.49379460355416,121.92426223896608
1995,IOWA,123.0,48.9072620619142,32.329961898175824,29.259052257480008,29.059203456665724,138.47267820110284,212.59066672614108,234.7408686935233,248.50962318666987,194.3025487110247,268.34560763508216,296.1806775288647,304.3321211723943,82.65174519855603,156.82975501555651,173.30419679944202,192.68609159679175,111.65974101984378,111.52044218155032,122.8733437881626,111.64499597144884
1996,IOWA,138.0,60.54025112526541,42.63641704788706,25.71864594411401,30.63889679584681,137.82770469082084,210.1549985894307,216.08590022183265,214.0811230064236,187.3347894317504,265.437464082713,275.2387972170265,272.1400941502776,88.32791755114215,154.87039890087252,156.92785177883593,156.0221518625696,98.9985929167862,110.56493098656458,118.30446048772065,116.117942287708
1997,IOWA,138.0,34.613292717775614,38.37377839360328,24.778658674070456,22.26050176344993,125.48568868081804,215.50975444977303,231.489603935797,210.86726562601172,190.8091972747631,280.1822697650047,288.5644319100769,267.96508467265613,60.18055006131291,150.8290807089082,174.42003787593868,153.78372215948744,130.6102772390103,129.33822749738837,114.14965594855988,114.17846536205546
1998,IOWA,145.0,34.76971854878644,68.1531670782482,24.262785621977805,40.4273149729198,184.73337447826205,196.69875189818572,233.88799623079467,229.67639945461585,246.11496018468733,249.83737005050955,289.4089129090024,282.1093603084396,123.30209311692111,143.56236379203835,178.35812641882492,177.23796846320198,122.84278444629192,106.2546083379354,111.03235755822344,104.86091652607182
1999,IOWA,149.0,40.56591892679999,45.48009551539006,42.574040526505335,25.10218468228617,159.37909060476292,206.363824233938,250.01495729748095,212.6330957853923,216.1597674090378,260.2259606344841,307.7605066701548,271.3586875373565,102.58810132959223,152.50757528179994,192.25392789211077,153.8881409001426,113.58197855034138,107.71249790427602,115.51352651565315,117.46171244433944
2000,IOWA,144.0,30.593091354818156,55.49231871452782,34.18135110268988,21.77975686525644,171.42233766947524,199.2461561138317,224.3981248523378,227.9770674879432,237.6114403898036,259.2118983524359,277.3668809916752,284.2976230438383,105.19719193980978,139.2948091647737,171.4081789009109,171.62346446901157,132.4001018967799,119.8924164910446,105.96593762745758,112.69269998248063
2001,IOWA,146.0,57.19641833106128,34.80878957076272,26.74308390344282,24.255012261898937,161.14317996806383,202.59539769907437,240.52272646397367,226.5664989509664,216.5770431015045,260.91182537008,297.49262276346025,286.64448634952447,105.66105336161851,144.26965062089317,183.55211837496543,166.4791855073969,110.92349340423424,116.64643117186624,113.93187024200216,120.14866701009883
2002,IOWA,163.0,34.332225180121924,30.051536283241354,35.62512939005625,47.61018624953155,138.24732456332265,224.68763592878912,247.79482673386005,217.3386709954844,205.21692210150843,285.0732551531369,308.2837479753686,276.4644538332293,71.28733044352613,164.36668671638992,187.29554547129803,158.19959938494256,133.88815754350907,120.75007922561284,120.98362069112292,118.2635550841119
2003,IOWA,157.0,37.56331694187928,38.5197476202519,34.12606137591285,8.5147077342169,144.46902894889766,196.90125421921476,228.7761293496691,235.25117622288604,206.4643747977279,257.75021750593595,288.6921563756295,302.45173396135493,82.45604556898186,136.05802373682258,168.8710585730275,168.05294757159396,123.99069169766052,121.72072806092812,119.81120044299983,134.38561880184167
2004,IOWA,181.0,64.13745221345582,29.58594560382469,35.37034708294656,38.16269308752132,159.94805841139373,194.63638543353872,214.5378856480755,191.9954124824819,221.2837631419804,252.12159403415728,269.76411830010534,252.08538014854815,98.58681736811002,137.15140759789685,159.30204319441543,131.90457580375448,122.72299794808892,114.96995567128374,110.44593137392648,120.18568782383666
2005,IOWA,173.0,31.92407397300898,44.93776890208627,26.71975208415962,25.467672473209277,144.18488098363378,226.78006040429864,238.55499664558656,221.21316909241324,207.97747961998292,286.0109393881228,300.67230860599784,284.51918167145976,80.3798668605046,167.55801403735447,176.4298705370855,157.89225560283626,127.59498813651943,118.46408348720855,124.23396941783255,126.6147248050287
2006,IOWA,166.0,20.257460429520936,21.667273591959614,26.464484540937168,45.94278260266609,159.97920640319535,212.3304219181767,245.59749204053,224.42894824750533,220.71356907413403,276.3697939097452,308.3304686655302,278.71357284787643,99.25566957402027,148.35257230840332,182.86451541552975,170.16490521178477,121.47722580085431,128.0017631179407,125.46595325000044,108.55932580486048
2007,IOWA,171.0,43.13676260710783,30.06338310009482,28.6966582233223,78.79880604838299,183.26130008644787,214.6053140497346,232.5571495910795,236.17782959020565,246.52183300583943,276.0619194046822,296.0903722099719,290.10023812529863,119.99708585919969,153.14534869148915,169.0119702702675,182.220301230512,126.52842845449642,122.9199307164909,127.06921021474336,107.91526566999455
2008,IOWA,171.0,47.69307768822648,78.88558765526408,51.75284170775984,16.67171101046193,141.79451132645318,208.2977533739456,229.6108926157913,211.9589560513256,207.4450074331781,267.5107816634658,287.5893236586565,275.81923240777377,76.14178211635505,149.08149570199473,171.63246157292605,148.10761543617323,131.28034618209563,118.43412064607946,115.95686208573052,127.7077358326236
2009,IOWA,181.0,30.81728221424798,46.15534552270808,38.999814195913295,51.60638592574789,154.93490239565872,206.2209593023448,200.7785164477189,203.1084067655292,218.2213299791495,263.26084987438867,257.8541421307383,260.5238975942195,91.65129321897112,149.20475341942134,143.7066149162853,145.68325676290775,126.57009120899367,114.04129002209352,114.14404474233476,114.84743528501376
2010,IOWA,165.0,35.45408319225564,89.22726724503585,65.03187643988608,46.05544231305333,155.49624081103627,216.6493940906169,237.52881274166745,237.1265180315459,217.84012428031147,273.54445707851613,290.7019566395629,294.7833665137567,93.18284296843107,159.75582554879483,184.35149866638443,179.4460651228308,124.64583748699631,113.77671818728076,106.33261936918396,115.33707402125972
2011,IOWA,172.0,43.291429760884114,55.71407596633305,31.717062289871667,27.195214552759246,150.90493278690874,209.7067234488489,257.12119772468,224.0382828802071,213.5878779500057,263.5206108839628,311.5502470660272,286.1983858546101,88.21953124915488,155.88259527862746,202.7169632877305,161.9167166186859,125.34363376570828,107.6468827174842,108.8449825375231,124.25657869792092
2012,IOWA,137.0,30.85756565813213,25.196721542994908,10.437443140560548,25.98562422477197,183.91543733321583,220.06211412780468,265.22149108310253,218.22065084490927,253.30703680780564,284.8906293681251,334.0447610920795,292.1925250545671,114.50344951701427,155.22571113060974,196.44366750263805,144.23885303694985,138.7807803875253,129.66400602220395,137.61460540110485,147.9778057816212
2013,IOWA,164.0,74.95323933308674,43.12321219803048,15.585058357595862,12.750112008736998,150.5986592475518,205.88312525306333,225.0118967867047,223.59250940248708,208.3794929774098,258.4941098538601,286.69674181632183,287.4236870193218,92.81337922996128,153.30097694102378,163.2901134005685,159.77595083578075,115.5535476415243,105.15657861426745,123.45743056078092,127.62478256757431
2014,IOWA,178.0,26.943786311949637,84.32605597167365,29.15558539640281,49.87693036339527,156.5420791038733,212.97896267026556,205.61314965436455,219.27297106604172,220.4723428903455,268.587310517397,263.25342745439946,270.1098040897167,92.5911979581108,157.34386356532383,147.94646163646172,168.43281325659896,127.86810756679868,111.27368828745117,115.30240283709811,101.63165805376998
2015,IOWA,192.0,43.38751547473349,60.01921560745511,48.6147828224024,45.575090896042894,155.80170102618845,208.64948659817975,223.3666570617416,206.66485294671944,211.60441711801116,263.516979680341,279.02386588556124,263.70907182224306,100.0632126045108,153.7038415263093,167.65815561806411,149.61393489633156,111.5186688184224,109.8630299065221,111.4077115158548,114.10528449166426
2016,IOWA,203.0,37.73126419913981,35.08921335699482,52.75346390936614,55.75817480401517,153.15286107023886,227.6372797348421,227.88186935584903,224.06686573106185,215.99015041526977,292.6839986494053,281.80205287586216,278.8128898661706,90.30942588922768,162.54837690567422,173.95843187401783,169.36437341349765,125.66866176301102,130.15129448023285,107.86602590516117,109.39801165134992
2017,IOWA,202.0,41.4341416200794,31.763368644621973,28.66625227121631,31.60168045298785,147.5167650483617,217.86401580939128,237.86473455957,199.9428766892187,209.9351173039749,286.45969216389705,299.532681223263,260.6866282437111,85.10351850694306,149.22301963981016,176.19302348429116,139.20180648739634,124.83083741926065,137.2812397936331,123.33613177202766,121.48186875005798
2018,IOWA,196.0,42.12804393919131,68.39327311257433,32.09581944213112,56.3593865615496,194.95118320817,228.9853369775785,228.6637843668861,222.19792234757213,258.9880432895465,284.0868147168031,288.1196614165632,280.8601062388856,130.9077224477475,173.9146015118826,169.20200713486972,163.54477147718433,128.11012571462828,110.12723697929265,118.88441971008356,117.31580718740828
2019,IOWA,198.0,74.42619403036348,37.343841702965,30.22972713937042,32.73667315361493,137.20623654302145,207.76165906851864,240.4346442298377,210.16313426918757,192.5323194395145,265.31949513329647,296.6319386095519,267.7026257416766,81.89409970273195,150.16955071315468,184.22826707984743,152.59913960489035,110.64670139761677,115.15411787698297,112.37613959277569,115.11347269165418
2020,IOWA,177.0,40.46979789096058,45.98721999912752,26.773692085895004,10.775493277969185,143.19596981590433,227.7891109615592,242.0046314779768,223.35911951858245,196.90439913664935,287.3779983125184,300.7185889956326,291.15573371846034,89.46796086599218,168.13568348504825,183.2830166042926,155.55889147962765,107.43950688282844,119.27737513370158,117.40290650194846,135.56431378797532
2021,IOWA,204.0,34.13907844632224,31.55667752224754,36.095682970478265,39.53078375099221,149.73869476684405,231.1380215498625,230.40697206282803,228.59437759152905,206.56660563440136,298.1488516473834,287.4573458240612,290.8226214967464,92.91817633710528,164.10778272819823,173.37179489204715,166.40239535286958,113.6490527465602,134.0708763445962,114.07226564810324,124.45556113031849
2022,IOWA,200.0,30.43037205199264,35.23215656953058,28.632635299366964,32.081660527307974,164.10017219685423,220.80300694581248,235.59838077782865,224.25063312056952,223.6875026224456,284.8506345884814,294.9948893302152,285.6120574581911,104.57846480674569,156.75284375519954,176.2094399460988,162.88876536499438,119.12168881000612,128.10712646160445,118.81263806762738,122.74672846448011
2023,IOWA,203.0,22.987464573290957,24.33720278609955,27.157846682095613,27.63158985644332,171.38024507112405,218.68871973758647,222.75758449863804,226.4467680698313,242.41405147822547,287.333507695282,285.1575847113876,287.52416070953706,100.23568953044372,149.94612838450527,160.33969611501297,165.30509047142812,142.1271848046222,137.3262637657759,124.88628468325211,122.21625762771691
1973,ILLINOIS,103.0,41.833131020312,49.227864984558096,35.38546341122312,17.29776916772546,151.4643816929739,227.87770049448423,245.30853926620705,238.7928088871483,208.9706546215392,287.5901642318216,303.6591943603691,297.7876147847657,93.9465817079912,168.1681146311912,186.9889903925461,179.7892496045372,115.0045991711726,119.41851803353268,116.66954131328936,117.99884484738992
1974,ILLINOIS,82.0,57.33826286060991,47.64789138968376,14.172790722914018,34.97197006062644,163.720083149033,199.76704680078396,251.97593657032667,223.58417530577412,216.8742794138719,257.87148453005864,317.8478712357217,281.6904313616505,110.55739110184378,141.65751432981492,186.09931083693743,165.5099875378365,106.31767722018276,116.21775675301517,131.73098681442633,116.16659554166652
1975,ILLINOIS,116.0,33.82386526154602,32.9205382946313,26.916601174565336,41.56519237683876,187.6815410272579,226.624261818844,235.9714353871352,239.6414984728087,250.6385585866704,285.2648935772965,298.81581755551684,295.0873692142712,124.56542783228664,167.9868296822959,173.0299513071749,184.1892937403437,126.21410392883544,117.28722869137886,125.95592031170318,110.95634084984049
1976,ILLINOIS,107.0,30.081077834891545,24.718705627705628,28.162871974151173,15.30514540135931,149.68768741643336,218.190318947523,242.47113418403745,216.81003240254705,215.10756580341976,282.3174007978265,308.5676907007552,284.5940235560957,84.26764667536297,154.0595845659237,176.41704191623546,149.01909348380238,130.78346185277704,128.25676803137648,132.0913445389252,135.6054219498171
1977,ILLINOIS,105.0,24.698232648687387,31.90374838114602,31.08269270143701,55.892679541314095,206.88391235792523,216.28779651291225,254.32654440269857,223.18603181581963,276.887957207983,280.5638116790242,317.6334537475408,279.0847142054537,136.8740664358157,151.8422579084404,190.94971437174752,167.04874140891994,139.99441252192094,128.4942694861223,126.7296107172846,112.3850785371847
1978,ILLINOIS,111.0,38.80871879782122,25.97383442177138,37.84473260612236,27.097513244432548,161.4476800633003,223.32870915139804,240.58988248585243,230.27569555102548,219.0251776557668,287.8379297121499,299.07569828840025,292.75942801858395,103.92698612752764,158.78238219415925,182.1147509647425,168.08842235140003,115.08414342851796,129.0619697116986,117.10331281879482,124.84599778949163
1979,ILLINOIS,127.0,20.004783077394556,24.28628800621274,46.09935593417647,40.42209764263416,164.87628261560232,222.44235455633583,232.74489873268325,227.6214066112157,232.53665315970727,288.3453296703297,292.20485015297885,283.9598321193557,97.26580676068158,156.54418705271505,173.29428004401657,171.34399635740593,135.06673217674165,131.7902794931764,118.88211551446372,112.5834507031028
1980,ILLINOIS,93.0,24.03808592185838,35.97738809642974,25.44881320309488,42.513420057415765,175.0463437349665,214.6253346378382,259.9713645850576,252.9336213504137,241.69656083065613,280.78565715805865,325.0987850378774,315.76895024735865,108.36537864382602,148.45704743809398,194.9011062630943,190.19458691527012,133.19935128651042,132.26599970956767,130.1041697140161,125.45700503860246
1981,ILLINOIS,126.0,52.28701649843163,46.160040162386494,52.63025359051029,44.686818320134016,147.53958334032674,227.7027097426868,238.6364469680244,224.38905342363992,207.53427563360972,285.3344620517097,293.00529707440035,281.1918310101665,87.48321571788252,170.09463390273788,184.26912517841788,167.55802404770122,120.00007231154008,115.2160126751717,108.74463169156864,113.5926031046444
1982,ILLINOIS,131.0,39.72669653464024,37.39245153344529,48.77474477039912,27.406056004166874,198.0455966670683,194.3280667724681,242.4454526443504,218.4103601019102,262.21222276967865,255.7516693117028,298.31988978316986,278.5807694194929,133.78209046881383,132.67562593746393,186.42255996883105,158.2540965511844,128.3019660814342,122.83228119673193,111.7482150994701,120.3067506828311
1983,ILLINOIS,79.0,46.73568025961195,33.90934491061248,16.288933469849514,19.324450264689645,150.24659327060925,223.0221717171717,262.00977034922704,261.0981890604856,208.0284824400391,287.0051296751297,328.2457285394841,330.8564189522461,92.44930103769995,159.03921375921377,195.74737105476967,191.33061051312012,115.54835547969611,127.96591591591591,132.43914516322974,139.52758530006236
1984,ILLINOIS,114.0,40.08098525004621,20.952372753939912,24.6930603743009,14.791204193536725,152.78234181722243,237.13997419030107,230.4656450187142,238.96284561262425,214.42367373716115,299.0324806844056,295.9806925736684,308.0805274852429,91.09622243331948,175.25625262648686,164.9383489626461,169.73360796323817,123.3041199180567,123.76744312762848,131.00550612047778,138.2515695041185
1985,ILLINOIS,135.0,27.34794194370009,39.81358306469458,26.07636780162447,43.28123013400712,181.34751688728383,206.65505568946008,236.59050353526465,215.59989616994648,247.74016334473168,266.4659084124852,299.71543591795904,273.0089390999868,114.96669070904106,146.8405095040452,173.32445000108945,157.99652888111012,132.75065402019334,119.62909237082977,126.24572203413985,114.81139749074048
1986,ILLINOIS,135.0,38.080888815578085,32.637895127596295,47.50242114009082,18.51440009972951,178.24995073357587,226.1500112505254,253.15771020900107,209.64881558877616,238.5849190536992,288.43796303919373,310.99508684335024,275.6250786505549,117.89515237659305,163.88521984859824,195.3302606604685,143.6832237303604,120.6699366402467,124.53323817099016,115.64147780073417,131.93118371683155
